eugenia,marcus,anaxibia,cypris,rhetenor,cisseis,hecuba,niepelti,theseus,hercules,amphitryon,telemachus,polyphemus,granadensis,achilles,helenor,deidamia,epistrophus,iphitus,amathonte,godartii,menelaus,zephyritis,lympharis,sulkowskyi,aega,portis,rhodopteron,absoloni,aurora
-0.555983,-0.5070915,-0.547441,-0.508305,-0.560844,-0.587255,-0.569597,-0.604746,-0.5466835,-0.536501,-0.541197,-0.5596575,-0.579297,-0.566103,-0.60961,-0.567485,-0.5547285,-0.578839,-0.6354105,-0.5246470000000001,-0.51816,-0.5095285,-0.5257555,-0.620034,-0.5841575,-0.560361,-0.6070770000000001,-0.5991525,-0.486886,-0.491966
-0.296413,-0.294389,-0.295585,-0.2911015,-0.299014,-0.306406,-0.303118,-0.3083315,-0.300514,-0.2867575,-0.2986455,-0.2998055,-0.3009125,-0.2958515,-0.2997535,-0.3018645,-0.2972305,-0.2975175,-0.3025165,-0.292051,-0.29614399999999996,-0.293718,-0.29462849999999996,-0.3142895,-0.308732,-0.3008785,-0.3118215,-0.3110385,-0.284837,-0.2933415
-0.4918955,-0.4717865,-0.4413265,-0.4427935,-0.4390715,-0.5133759999999999,-0.4873415,-0.5189095,-0.500376,-0.45183450000000003,-0.469051,-0.488297,-0.498545,-0.5002365,-0.559966,-0.4860025,-0.503453,-0.518852,-0.51327,-0.47650699999999996,-0.46068600000000004,-0.4671095,-0.467395,-0.4744345,-0.475676,-0.4863945,-0.48371949999999997,-0.48024999999999995,-0.4341785,-0.43578300000000003
-0.541412,-0.5335734999999999,-0.504717,-0.5205075,-0.5014575,-0.5707055,-0.5430315,-0.567546,-0.550015,-0.5171640000000001,-0.5293760000000001,-0.5432815,-0.5484805,-0.542143,-0.5625129999999999,-0.539359,-0.545659,-0.5543095,-0.5580315,-0.5317065,-0.5174745000000001,-0.529098,-0.536686,-0.5500855,-0.545413,-0.546601,-0.545226,-0.552716,-0.517941,-0.5202
-0.28991849999999997,-0.2909895,-0.27528400000000003,-0.2826795,-0.28392049999999996,-0.282151,-0.290398,-0.2902765,-0.30078649999999996,-0.290255,-0.2887925,-0.29067149999999997,-0.2903275,-0.2961225,-0.3096015,-0.304164,-0.30074900000000004,-0.2914635,-0.290586,-0.291483,-0.292625,-0.29291100000000003,-0.274775,-0.268273,-0.277109,-0.280894,-0.281153,-0.2755415,-0.28183199999999997,-0.282606
-0.654261,-0.632325,-0.5727645,-0.625425,-0.574265,-0.707569,-0.6694365,-0.6530705000000001,-0.6648965,-0.6047935,-0.586677,-0.6603125,-0.615949,-0.6501564999999999,-0.6574800000000001,-0.6533355000000001,-0.6709935,-0.623555,-0.5775224999999999,-0.604294,-0.5873275,-0.609996,-0.68197,-0.6362714999999999,-0.6466474999999999,-0.6487624999999999,-0.582477,-0.6425185,-0.6101650000000001,-0.6401855
-0.026343,-0.028094499999999998,-0.021488,-0.01786,-0.030241999999999998,-0.010565999999999999,-0.0244165,-0.02869,-0.032621,-0.031497500000000005,-0.027824500000000002,-0.021354500000000002,-0.031212499999999997,-0.023170999999999997,-0.048929,-0.032041,-0.026969,-0.028198,-0.035227499999999995,-0.033465,-0.033255,-0.0344675,-0.0104305,0.001717,-0.0073395000000000005,-0.016843999999999998,-0.0232945,-0.008346,-0.0207305,-0.018732
-0.605556,-0.595086,-0.5870854999999999,-0.5987445,-0.5555455,-0.6372785000000001,-0.6070785,-0.5973395,-0.6123014999999999,-0.6015675,-0.5745100000000001,-0.617019,-0.5744980000000001,-0.6321475,-0.5839075,-0.6211645,-0.6342570000000001,-0.605808,-0.562388,-0.5744925,-0.577716,-0.5919415,-0.623634,-0.638708,-0.6389505,-0.6070505,-0.565528,-0.621774,-0.5904874999999999,-0.60158
0.22907650000000002,0.2308675,0.2386335,0.242286,0.2322995,0.2338835,0.2280575,0.2243175,0.222294,0.22875199999999998,0.232926,0.234486,0.227289,0.23040100000000002,0.20569400000000002,0.22484549999999998,0.224332,0.228621,0.22075,0.22625800000000001,0.225358,0.22423350000000003,0.2456935,0.260009,0.2523115,0.2374545,0.236257,0.2484465,0.23938299999999998,0.24070850000000002
-0.556826,-0.5562545,-0.5655315000000001,-0.556686,-0.5335125000000001,-0.5590579999999999,-0.5406894999999999,-0.532401,-0.552238,-0.5711390000000001,-0.562487,-0.564059,-0.544432,-0.5725875,-0.5293605,-0.5625915,-0.570843,-0.5666899999999999,-0.530759,-0.547752,-0.556991,-0.5597275,-0.5710325,-0.5896710000000001,-0.5954505,-0.5524365,-0.5476345,-0.5767485,-0.561898,-0.5598609999999999
0.488224,0.4919595,0.49907100000000004,0.504758,0.49652799999999997,0.486435,0.48923700000000003,0.485897,0.483226,0.490645,0.4949675,0.4931825,0.4869825,0.4843465,0.4669745,0.485495,0.47862000000000005,0.48575250000000003,0.48168099999999997,0.487125,0.48545400000000005,0.4845135,0.505011,0.5098425,0.506175,0.49627150000000003,0.49667049999999996,0.5055145,0.500182,0.5024985
-0.524409,-0.535364,-0.5336185,-0.5330855,-0.514346,-0.493602,-0.48925549999999995,-0.4974095,-0.509267,-0.5496105,-0.55102,-0.518135,-0.5243145,-0.5223575,-0.49740399999999996,-0.5160135,-0.5231304999999999,-0.5259670000000001,-0.5047105000000001,-0.5311285,-0.538056,-0.531973,-0.530376,-0.5319065,-0.540317,-0.5109410000000001,-0.5253905,-0.534079,-0.5370325,-0.533191
0.7473430000000001,0.7527929999999999,0.7592975000000001,0.7673220000000001,0.7558819999999999,0.7446995,0.750541,0.7458255,0.7451249999999999,0.752154,0.7577354999999999,0.7538525,0.7460665,0.741209,0.726229,0.748113,0.7355145000000001,0.7416765000000001,0.741118,0.745864,0.7440095,0.7430205,0.7656185,0.7631955,0.760553,0.756074,0.7561715,0.7628465,0.7581935,0.7616495
-0.5157745,-0.5277525000000001,-0.5327725,-0.5306415,-0.5365489999999999,-0.4639545,-0.472845,-0.4814525,-0.49092450000000004,-0.5304175,-0.5352195,-0.501648,-0.5274825000000001,-0.4986165,-0.48934199999999994,-0.493486,-0.5032190000000001,-0.49415800000000004,-0.494313,-0.5312315,-0.534876,-0.536427,-0.5190845000000001,-0.49307249999999997,-0.5032935000000001,-0.50077,-0.5089005,-0.5085825,-0.549201,-0.5405625000000001
0.9642765,0.9745905,0.9985305,1.0099155,1.021503,0.969231,0.954801,0.9802095,0.9809829999999999,1.0061645,1.010428,0.995987,0.9834324999999999,0.9768319999999999,0.9763864999999999,0.987175,0.95138,0.9908309999999999,1.0186225,0.9977900000000001,0.9590034999999999,0.9766975,1.0246995,1.0015114999999999,0.9775465,1.0041615,1.0385419999999999,1.0270635000000001,1.0229694999999999,1.0071845
-0.461214,-0.4928315,-0.517603,-0.490171,-0.5305175,-0.42569799999999997,-0.4362605,-0.434952,-0.4460955,-0.46049399999999996,-0.4760495,-0.459391,-0.4805975,-0.4612195,-0.4454415,-0.44700700000000004,-0.4480635,-0.44823500000000005,-0.4584945,-0.498419,-0.526119,-0.5194030000000001,-0.469897,-0.43545849999999997,-0.437948,-0.45415700000000003,-0.45844999999999997,-0.470343,-0.5220305000000001,-0.510995
1.00083,1.03225,1.0594975,1.0321895,1.0615065,0.9786,0.9987475,1.0141005,1.0004775000000001,1.041814,1.041763,1.02838,1.0178325000000001,1.009197,1.015938,0.9980765,0.9950995,1.018092,1.0542129999999998,1.0136985,1.010615,1.0369929999999998,1.0647305,1.0342084999999999,1.0176555,1.0041845,1.0789445,1.050223,1.039045,1.0401475
-0.3677565,-0.4189965,-0.42788600000000004,-0.388285,-0.458642,-0.3319455,-0.3426345,-0.365488,-0.3495465,-0.3827805,-0.37949900000000003,-0.38123650000000003,-0.409642,-0.381733,-0.375702,-0.379101,-0.366203,-0.35888450000000005,-0.381164,-0.4205165,-0.439253,-0.42767649999999996,-0.38105100000000003,-0.356514,-0.3480195,-0.370337,-0.370376,-0.3912835,-0.43843849999999995,-0.426148
0.9460409999999999,0.9306295,0.946496,0.941578,0.9614024999999999,0.9280315,0.9364615,0.942133,0.934417,0.964874,0.9489704999999999,0.946396,0.9580455,0.9507165,0.964471,0.9580065,0.934217,0.96074,0.9814005000000001,0.9313720000000001,0.9433145,0.9456720000000001,0.9563115,0.947436,0.9453,0.9614185,0.9833545,0.9555385,0.9334389999999999,0.9356185
-0.254698,-0.2654105,-0.259802,-0.2668115,-0.2479655,-0.25593350000000004,-0.25597600000000004,-0.2450805,-0.253606,-0.242784,-0.2446045,-0.252711,-0.2425355,-0.24282600000000001,-0.2396525,-0.2597775,-0.250447,-0.243896,-0.23095149999999998,-0.2546995,-0.2493145,-0.250993,-0.2548885,-0.244838,-0.25156649999999997,-0.243523,-0.23792000000000002,-0.2518065,-0.271356,-0.2723795
0.6804995,0.6537850000000001,0.6823144999999999,0.6496795,0.6716115,0.6387474999999999,0.6408735,0.6652665000000001,0.6558975,0.6628109999999999,0.656288,0.6508619999999999,0.6993739999999999,0.693133,0.708705,0.712766,0.678742,0.6910860000000001,0.69544,0.673149,0.6850729999999999,0.6978445,0.6569065000000001,0.6655845,0.664858,0.66946,0.6953739999999999,0.681369,0.667835,0.662509
0.071974,0.05225,0.07038950000000001,0.04002699999999999,0.063973,0.047185500000000005,0.0447335,0.0726545,0.0647995,0.056538500000000005,0.0621205,0.047913,0.09556049999999999,0.092046,0.10448650000000001,0.09220400000000001,0.08297600000000001,0.082287,0.0887675,0.077447,0.085119,0.09375700000000001,0.04457799999999999,0.0626965,0.060288,0.0591365,0.0737795,0.0672585,0.05673400000000001,0.049657
0.37229650000000003,0.3580025,0.36469550000000006,0.341387,0.35763900000000004,0.33300700000000005,0.3288215,0.35625049999999997,0.34176949999999995,0.3492935,0.3364565,0.34295899999999996,0.38047449999999994,0.385075,0.39488500000000004,0.38979850000000005,0.3723155,0.37408600000000003,0.37370950000000003,0.372375,0.3767245,0.386357,0.345037,0.3593105,0.3584645,0.3499675,0.373157,0.36712500000000003,0.369687,0.356092
0.38023250000000003,0.3734775,0.37055,0.35146999999999995,0.3712895,0.3534005,0.349264,0.3792455,0.369188,0.3617285,0.3582795,0.357827,0.395654,0.40295650000000005,0.4179155,0.401725,0.39295450000000004,0.381398,0.38325400000000004,0.39661050000000003,0.3985605,0.4088845,0.350082,0.3669715,0.367912,0.353737,0.3685845,0.36698349999999996,0.37505200000000005,0.36094099999999996
0.025076,0.0218995,0.012591,0.005134,-0.001223,0.005495,-0.0025980000000000005,0.003461,-0.0019944999999999997,-0.002136,-0.011203999999999999,0.009106,0.0309925,0.031629000000000004,0.026692999999999998,0.023816499999999997,0.0290265,0.029085,0.023181999999999998,0.009608,0.0125485,0.0183865,0.011715,0.0251815,0.021047499999999997,0.017606,0.021772,0.0284885,0.0299365,0.024746
0.629385,0.640329,0.6055515,0.606249,0.593939,0.6169965000000001,0.6117385,0.6154310000000001,0.6227665,0.5959725,0.596252,0.618437,0.648362,0.6506345,0.6554155,0.639845,0.652801,0.633093,0.628266,0.6261174999999999,0.6287705,0.641704,0.6096374999999999,0.6214515,0.6223080000000001,0.615112,0.607329,0.6230305,0.638666,0.630559
-0.368958,-0.37681600000000004,-0.3772745,-0.37820149999999997,-0.38731899999999997,-0.36794550000000004,-0.3742465,-0.386718,-0.39357200000000003,-0.384527,-0.396491,-0.37779300000000005,-0.37332,-0.3734745,-0.3804885,-0.37934599999999996,-0.37418399999999996,-0.36682649999999994,-0.3739185,-0.3852275,-0.3826325,-0.38295049999999997,-0.3677025,-0.3552185,-0.3590015,-0.357616,-0.363492,-0.35938,-0.370314,-0.36720299999999995
0.762236,0.7885955,0.7215035000000001,0.75965,0.72282,0.792739,0.8006285000000001,0.7447570000000001,0.771593,0.743479,0.7335915,0.7713925,0.7672675,0.760778,0.7454605000000001,0.7567010000000001,0.7912134999999999,0.7597814999999999,0.734918,0.7417255,0.755795,0.749843,0.7733194999999999,0.7759115,0.787465,0.7918195,0.7517685000000001,0.771593,0.7683724999999999,0.7951755
-0.569707,-0.585422,-0.5706355,-0.578083,-0.5789679999999999,-0.571329,-0.5846724999999999,-0.5824155,-0.596395,-0.5816685,-0.591847,-0.5812364999999999,-0.5734535000000001,-0.5700765,-0.5725925,-0.575862,-0.5831195,-0.5662579999999999,-0.566955,-0.5806399999999999,-0.581542,-0.5777685,-0.5708095,-0.5577635000000001,-0.566573,-0.5653835,-0.562361,-0.563045,-0.5736865,-0.580402
0.7789155000000001,0.8044165000000001,0.7366875,0.8002995,0.743587,0.8455239999999999,0.8450409999999999,0.784689,0.8023199999999999,0.773818,0.7810590000000001,0.7917810000000001,0.765821,0.7536935,0.7394435,0.7505475,0.7982245,0.7677259999999999,0.737743,0.75525,0.764941,0.745957,0.808137,0.802187,0.8227415,0.8252805000000001,0.7761015,0.7790105,0.7841165,0.819092
