eugenia,marcus,anaxibia,cypris,rhetenor,cisseis,hecuba,niepelti,theseus,hercules,amphitryon,telemachus,polyphemus,granadensis,achilles,helenor,deidamia,epistrophus,iphitus,amathonte,godartii,menelaus,zephyritis,lympharis,sulkowskyi,aega,portis,rhodopteron,absoloni,aurora
0.0417240125,0.03861936086956521,0.038276478571428574,0.03516677777777778,0.03356521999999999,0.034808377142857144,0.033459763157894735,0.03710362,0.036102323809523815,0.03637675,0.03336610434782609,0.036239611111111104,0.04049293,0.04303938888888889,0.042772817500000004,0.04298587,0.04100570270270271,0.04213129666666667,0.04065734444444444,0.038869418181818174,0.04014201428571429,0.041830284313725485,0.03555591,0.038342655555555556,0.03909749,0.038666822222222216,0.039682247368421054,0.040173692307692306,0.04036338,0.040165349999999996
0.10696776875,0.10217431739130435,0.10149574285714284,0.09752134444444444,0.09693769333333332,0.09848065428571429,0.09667205263157895,0.10214349999999998,0.1002422238095238,0.09957269999999999,0.09850980869565218,0.09937785,0.10371442500000001,0.10691063333333332,0.1081629975,0.108493565,0.10737528648648649,0.10508904000000001,0.10405027222222223,0.10452526363636365,0.10818930000000002,0.10990380588235295,0.09715877,0.09787024444444443,0.09998341,0.09953386666666668,0.09958286315789475,0.10081026153846154,0.1030008,0.100654745
0.00477519375,0.0030164173913043483,0.002006321428571429,0.0006368555555555555,-0.00173686,9.599999999999874e-07,-0.0008972473684210528,0.00100288,0.0006476690476190475,0.00014950499999999997,-0.0026454391304347826,0.0009510166666666666,0.005021050000000001,0.005936888888888889,0.005084529999999999,0.004964914999999999,0.00390985945945946,0.005824223333333334,0.004441433333333333,0.002290145454545455,0.0023999821428571425,0.003711601960784314,0.00203342,0.004008216666666666,0.00495226,0.0043975444444444445,0.0050787368421052635,0.0050630076923076925,0.00546788,0.0059784949999999995
0.128998275,0.1250403391304348,0.12274452142857142,0.12099153333333335,0.11889060666666668,0.12148363714285715,0.12013086315789473,0.12364625999999998,0.12276039047619047,0.12037995499999998,0.11972369565217393,0.1218414,0.12686833,0.1280925777777778,0.12859018500000002,0.12953145500000002,0.12883916756756758,0.12728176333333333,0.12608012777777777,0.1260050090909091,0.1286525392857143,0.1305524843137255,0.12176680000000002,0.12143626111111112,0.12408379,0.12361727777777778,0.12320697894736839,0.12377103076923077,0.12738226000000002,0.125312845
-0.034855825,-0.03523116956521739,-0.03647388571428571,-0.036317277777777775,-0.039267916666666666,-0.03690699142857143,-0.036975010526315785,-0.03720054,-0.0372701380952381,-0.03798988499999999,-0.04045719130434783,-0.03678703333333334,-0.03345395,-0.033535911111111115,-0.0345718225,-0.03526191000000001,-0.03545258108108108,-0.033178643333333334,-0.034540227777777786,-0.036676436363636364,-0.037383049999999994,-0.036565994117647056,-0.034344570000000005,-0.03276616111111111,-0.03214323,-0.0324091,-0.0319349947368421,-0.03242953076923077,-0.03323744,-0.03177729
0.14388586250000002,0.14252161304347827,0.13810033571428573,0.13989547777777778,0.13604805333333334,0.14019899714285713,0.1400030947368421,0.13986692,0.13991643095238093,0.135943025,0.1363613695652174,0.13877857222222223,0.14402997999999997,0.14310848888888889,0.14276353,0.14376067250000002,0.14426091621621623,0.14317723333333335,0.14126446666666667,0.14131351818181817,0.14258378571428573,0.1436827450980392,0.14127174000000003,0.14000415555555554,0.14293632,0.14320926666666667,0.1420132210526316,0.14181981538461536,0.14490848,0.14405248999999998
-0.07548310625,-0.07531606086956522,-0.07612808571428573,-0.0752686111111111,-0.07814563333333333,-0.07560545428571427,-0.07490000000000001,-0.07687577999999999,-0.07698189047619047,-0.077109555,-0.07983923913043477,-0.07642625,-0.07416965,-0.07419272222222223,-0.0750533575,-0.076126335,-0.07605576216216217,-0.07358330666666665,-0.07460757222222222,-0.07683375454545455,-0.07779228928571427,-0.07714929999999999,-0.0731077,-0.07186341666666668,-0.0717518,-0.07192028888888888,-0.07116162105263157,-0.07195330000000001,-0.07396104,-0.07206230500000002
0.15252951250000002,0.15436487391304346,0.14715855000000003,0.1541576888888889,0.14909850333333333,0.15426752857142859,0.15577621052631577,0.15047324,0.1510713738095238,0.14690464500000003,0.14778672173913043,0.14929088333333332,0.153085565,0.15029515555555553,0.1500489775,0.15069652000000003,0.15329093513513514,0.15227032,0.15053155555555556,0.15039279090909088,0.15040575357142857,0.1504421431372549,0.15576539,0.1524819777777778,0.15566324999999998,0.1568392111111111,0.15555964210526319,0.1542493,0.15595816,0.15637706999999998
-0.08846511874999999,-0.0911142956521739,-0.09229192142857144,-0.08900776666666667,-0.10600626000000002,-0.08758898,-0.0863635,-0.08442018,-0.08898038333333333,-0.09313836,-0.09242086521739133,-0.09299656111111111,-0.07477665,-0.07089871111111111,-0.0744915275,-0.0689674475,-0.08159308378378378,-0.07239954333333333,-0.07046227777777778,-0.10067034545454545,-0.10128015,-0.09806819803921565,-0.08203943999999999,-0.06773828333333333,-0.07195465999999999,-0.07130704444444444,-0.06495153157894737,-0.07087108461538462,-0.076547,-0.073938115
0.14329068125,0.14660853913043476,0.14070519285714286,0.14819998888888888,0.14545143000000002,0.14887663714285715,0.1504882947368421,0.14465386000000002,0.14646780714285715,0.14248676,0.14413813043478257,0.1457484222222222,0.13914942999999996,0.13783652222222226,0.13872909500000002,0.1383499825,0.14345181081081082,0.13929190000000002,0.13929525,0.14357590909090912,0.14137249642857141,0.14156001372549018,0.14611414,0.1398467,0.1441754,0.1423230222222222,0.13673043157894738,0.14232873076923075,0.14288995999999998,0.143903835
-0.11528851875000001,-0.1160883782608696,-0.11522651428571429,-0.11599253333333331,-0.11760684333333331,-0.11583092285714286,-0.11509076315789474,-0.11652392,-0.11675669285714288,-0.11613284499999998,-0.11915341739130433,-0.11607310555555556,-0.11410733000000002,-0.1132636777777778,-0.11407733,-0.11517931,-0.11631734054054055,-0.11346230666666667,-0.11423412777777779,-0.11648135454545455,-0.11725206428571429,-0.11635119411764708,-0.11402352,-0.11197830555555556,-0.11254765,-0.1133059,-0.11221284736842105,-0.11259635384615384,-0.11526837999999999,-0.11361001499999998
0.15305775,0.15962321304347823,0.1512702142857143,0.16269358888888888,0.15790903666666667,0.16347424000000002,0.1664953631578947,0.15675542,0.15810586428571427,0.152797925,0.1561174347826087,0.15530595555555554,0.15297201,0.14961625555555555,0.1496855,0.148910045,0.15493210270270272,0.15290695666666665,0.1523161888888889,0.15291603636363635,0.15188713571428572,0.15086760392156864,0.16344771000000002,0.15774294444444445,0.16114624,0.1624400777777778,0.1608460894736842,0.15888141538461537,0.15939902,0.16047463499999998
-0.1524541875,-0.15699862608695653,-0.16091280714285713,-0.16072855555555557,-0.16797826333333338,-0.1493263485714286,-0.1509191736842105,-0.1554266,-0.1560946142857143,-0.159400925,-0.1676469130434782,-0.15674533888888892,-0.14987361500000002,-0.14414018888888888,-0.14919437,-0.1392263625,-0.15515972162162162,-0.14514321,-0.14593436666666668,-0.16314646363636362,-0.16738119285714287,-0.15983220588235295,-0.14803539000000002,-0.1386361388888889,-0.14029573,-0.14509875555555554,-0.14087245789473685,-0.13934075384615383,-0.15611444,-0.151162
0.14323970625,0.15312492608695652,0.14331111428571425,0.15766308888888889,0.1532694,0.15918393142857143,0.16429480526315793,0.15422631999999997,0.1554946357142857,0.14660623500000003,0.15558275217391304,0.1503087277777778,0.14188094499999998,0.1404132111111111,0.1384522375,0.14144474749999997,0.14441619999999997,0.14477519,0.14446106666666667,0.14227846363636362,0.13616603928571427,0.1379756549019608,0.15896444000000004,0.15310178333333335,0.15678345999999999,0.15672561111111113,0.15522335789473687,0.1543351307692308,0.15037054,0.15153239500000001
-0.16763669374999998,-0.17105879130434784,-0.17136830714285717,-0.1727455333333333,-0.18089686666666663,-0.1610034971428571,-0.16341991578947368,-0.16646714,-0.16408822380952381,-0.169582075,-0.17252487826086957,-0.16531462777777778,-0.16569478499999998,-0.15881864444444446,-0.1622609575,-0.158173545,-0.16812308108108107,-0.1615081,-0.16255189444444446,-0.1754673818181818,-0.1758191642857143,-0.17063622352941177,-0.16261603,-0.15655560000000002,-0.15681889,-0.1622914111111111,-0.1599550105263158,-0.15676162307692307,-0.17262644000000002,-0.165522675
