Papilio_ambrax,Papilio_antimachus,Papilio_aristodemus,Papilio_cresphontes,Papilio_deiphobus,Papilio_gigon,Papilio_glaucus,Papilio_memnon,Papilio_phestus,Papilio_polytes,Papilio_polyxenes,Papilio_protenor,Papilio_slateri,Papilio_thoas,Papilio_troilus,Papilio_xuthus,Papilio_zelicaon
0.045763767999999996,0.061124837333333334,0.049030319999999995,0.04737881333333333,0.04156716666666666,0.056950749333333335,0.04497727466666667,0.04619190933333333,0.04538020266666666,0.047081439999999995,0.05431856266666667,0.061806853333333335,0.06202266666666667,0.04817076666666667,0.04716969866666667,0.05743444266666666,0.056706436
0.15045408,0.046298752,0.12037776,0.12649752,0.15129932000000001,0.14720662666666667,0.14351761866666668,0.13880865333333334,0.08294212,0.15788394666666666,0.147645752,0.20318094666666664,0.08917029333333333,0.12872506666666667,0.17152347999999998,0.15213672,0.12358553333333333
0.07909312,0.11873437333333334,0.0878119,0.08543243466666667,0.069858764,0.08651168,0.07746349333333333,0.08153194666666667,0.0730088,0.07932473733333333,0.09475796,0.10229993333333334,0.10678301333333333,0.08803976,0.080037872,0.09829152,0.09577433333333332
0.19818367999999997,0.09630721999999999,0.16575849333333334,0.17102638666666667,0.20796546666666665,0.20239338666666667,0.18901088,0.19108626666666664,0.14097373333333332,0.20611933333333332,0.19309045333333333,0.25549504,0.13754887999999998,0.17389068000000002,0.22212789333333335,0.19472497333333336,0.16708696
0.11339250666666667,0.17763385333333334,0.11951269333333332,0.12312828533333334,0.10013097333333333,0.11604126666666667,0.11149444,0.117720408,0.10157164,0.11083815999999999,0.13641527333333334,0.148084208,0.15028985333333333,0.12539686133333333,0.11386496,0.14095725333333334,0.13540960666666665
0.25228538666666667,0.14942896,0.21889346666666665,0.22288053333333335,0.2643692266666667,0.2613690666666667,0.23914062666666666,0.24734764,0.20048517333333332,0.26002596,0.24404650666666666,0.30806518666666666,0.18765258666666668,0.22472132,0.27558144,0.24332869333333335,0.21606943999999997
0.14993993333333333,0.23548069333333335,0.15338313333333334,0.16328461333333333,0.13543752,0.15119278,0.1475177,0.15775950666666666,0.13115996,0.14598332,0.18022149333333334,0.19537758666666666,0.19504600000000002,0.16514254666666667,0.1509086,0.18518845333333336,0.17693325333333332
0.30440153333333336,0.20325939999999998,0.2708000933333333,0.27282408,0.3172895466666667,0.3175195733333333,0.2865789733333334,0.30225912,0.25943298666666664,0.31258816,0.29305586666666666,0.35676386666666665,0.23705521333333335,0.27475368,0.32767582666666667,0.29190772,0.26384981333333335
0.18962632000000001,0.2984111466666667,0.18604602666666664,0.20551102666666668,0.1742840933333333,0.19264078666666667,0.18689419999999998,0.20150354666666664,0.16586695333333334,0.18520929333333333,0.22600156,0.24573270666666666,0.24033964,0.20589961333333334,0.19155709333333334,0.23234933333333332,0.21925425333333332
0.3551118666666667,0.24780597333333332,0.3217518933333333,0.32063364,0.3683120933333333,0.3687370133333333,0.33119889333333336,0.35511613333333336,0.31697768,0.36231986666666666,0.34018550666666664,0.40063553333333335,0.2860689733333333,0.3238357333333333,0.3770601333333333,0.3369467333333333,0.3105312
0.23368518666666668,0.35998205333333333,0.22004008,0.2488344666666667,0.2191158666666667,0.24003266666666664,0.22825244000000003,0.24903761333333332,0.20227868000000002,0.22879954666666666,0.2731550933333333,0.29720230666666664,0.28503456,0.24823573333333332,0.23629716,0.28181994666666665,0.26240710666666667
0.4026632533333333,0.2938634,0.3709984,0.36778426666666664,0.4159006,0.4159840533333333,0.3754399466666667,0.40505261333333337,0.36899053333333337,0.40883390666666664,0.3855197333333333,0.4399234666666667,0.333476,0.3719514666666667,0.42295666666666665,0.38029359999999995,0.3562868
0.2802940933333333,0.42613416,0.25822844,0.2943449066666667,0.26628096,0.2905138133333333,0.2708179466666667,0.2996976533333333,0.24407430666666668,0.27579313333333333,0.3221814,0.3514583733333333,0.3343432,0.29196738666666666,0.28495213333333336,0.33313034666666663,0.30650469333333336
0.44754760000000005,0.33671873333333335,0.41892053333333334,0.4137325866666667,0.4622978933333333,0.45856832000000003,0.4180410666666667,0.4522416533333333,0.4212135066666666,0.4520316533333333,0.4283322,0.4768929066666667,0.3801262266666667,0.41900886666666665,0.46522302666666665,0.42023564,0.40070106666666666
0.32948069333333335,0.49081364,0.2986432666666667,0.3417154933333334,0.31711365333333336,0.34303722666666664,0.31630149333333335,0.35310978666666665,0.2867138933333333,0.32531326666666666,0.3734804,0.4087908,0.3840936266666667,0.33876517333333334,0.33656305333333336,0.3862814133333333,0.3528716
0.48960257333333335,0.3769765333333333,0.46643330666666666,0.4572366666666667,0.5044202666666667,0.4981523466666667,0.4585906133333334,0.49553084,0.47361857333333335,0.4919781066666667,0.4683386666666667,0.51041728,0.4234399466666667,0.4642504533333333,0.5028169333333333,0.4572870666666667,0.4439828
0.3810766666666667,0.5545581333333334,0.3438473733333334,0.39137129333333337,0.369776,0.3985616,0.3630381733333334,0.40790466666666664,0.33449253333333334,0.37669058666666666,0.4262023466666667,0.46545539999999996,0.4361924,0.38731306666666665,0.3899580933333333,0.44055880000000003,0.40060824
0.5282697733333334,0.4172958133333333,0.5109731066666666,0.4975228666666667,0.5448885866666667,0.5338071999999999,0.49717642666666667,0.5353877733333333,0.5213188533333334,0.5288866,0.5061993333333333,0.5385370666666667,0.4677985866666667,0.50544552,0.5365669733333334,0.4925194133333334,0.48484126666666666
0.43445786666666664,0.6191582666666666,0.3915720666666667,0.44222180000000005,0.4231599466666667,0.4561970666666667,0.41024293333333334,0.4650831333333333,0.3790606266666667,0.43000224000000004,0.47959632,0.5254152,0.48932389333333337,0.43807804,0.44487373333333335,0.49608786666666665,0.44894352000000004
0.5630991599999999,0.45324036,0.5502065866666667,0.5347517866666667,0.58151636,0.5663482266666666,0.5348499333333333,0.5720065866666666,0.5637909733333334,0.5623175466666667,0.54174024,0.5647229866666666,0.5089372933333334,0.5429703733333333,0.5675764,0.5248759333333334,0.5240118666666667
0.48967444,0.6852216,0.4411245066666667,0.49566076,0.4779145866666667,0.5149298933333334,0.45947310666666663,0.5234159333333334,0.43111533333333335,0.48478324,0.53422876,0.5861430666666667,0.54201656,0.49088313333333333,0.5007847466666666,0.55162728,0.4991335066666666
0.5946209333333333,0.4902163066666667,0.5875405333333333,0.5686901866666666,0.6145193333333333,0.5937896666666667,0.5698848533333333,0.6048130666666667,0.6033219999999999,0.5923721866666667,0.5744934666666667,0.5868256,0.54679244,0.5780686666666667,0.5957727466666667,0.5552575733333334,0.5607422266666666
0.5466138666666667,0.7537358666666667,0.49286490666666666,0.5505976,0.5351433066666667,0.5763975466666666,0.5095456,0.5840288,0.4857530666666667,0.5413941333333333,0.5911586133333333,0.6502781333333333,0.5978150666666667,0.5450793333333334,0.5584841333333334,0.60953752,0.5517414933333333
0.6219960533333334,0.52361996,0.6188877333333334,0.5994335466666666,0.6435687600000001,0.6184042133333333,0.6019588266666667,0.6333249866666667,0.64149316,0.61821008,0.6042320533333333,0.6067328,0.58161796,0.6091283333333334,0.6206212,0.5815032,0.5941756533333333
0.6060109066666667,0.8226281333333333,0.5482846666666666,0.6080194666666666,0.5954722933333333,0.6382402,0.5620440666666666,0.6472816,0.5396884399999999,0.60014352,0.6498320266666666,0.7157198666666666,0.6551009866666666,0.6018951066666667,0.6183508266666667,0.6692864533333333,0.6065434933333334
0.64369804,0.5512692933333334,0.6444846133333333,0.6252251733333334,0.66517712,0.6386335466666667,0.6291341333333333,0.6557977333333334,0.67565064,0.6392517066666666,0.62881344,0.6222703466666667,0.6115797066666666,0.6352076799999999,0.6400151733333334,0.6061774666666667,0.6229439333333333
0.6684517333333333,0.8940024,0.6062682666666667,0.6684000266666666,0.6587138666666666,0.7038731333333333,0.6174172,0.7137886666666666,0.6004966266666667,0.661904,0.7119232533333334,0.7852629333333333,0.7166166666666667,0.66159168,0.68110116,0.73111288,0.66484888
0.6580841066666667,0.5739197333333333,0.6633761866666668,0.64402,0.6804112,0.6519651333333334,0.6509939733333333,0.6710833333333334,0.6980582666666666,0.6526899066666667,0.6467753066666667,0.6293032,0.6352896266666667,0.6544203733333332,0.6516069733333333,0.62285124,0.6443121333333334
0.7346730133333333,0.9696981333333333,0.6679137733333333,0.7321193866666668,0.7257782666666667,0.7732546666666668,0.6765136666666667,0.7837052,0.6656633333333334,0.7268522133333333,0.7774339199999999,0.8547496,0.7819078666666666,0.7242814133333333,0.7440522666666667,0.7973378133333334,0.7271794666666667
0.6624632,0.5890129866666667,0.67232056,0.6538961333333333,0.6854533333333334,0.6554279333333333,0.6642932933333333,0.6777881733333334,0.7084842666666666,0.65599968,0.6536970666666667,0.6276382666666667,0.6460885066666666,0.6638865333333334,0.6507232,0.6289457333333334,0.6551290266666666
0.7982545333333334,1.0499873333333334,0.7290838666666667,0.79803,0.7911901866666667,0.8397322666666667,0.7385106666666668,0.8530973333333333,0.730672,0.7898357333333333,0.8403498666666666,0.9191348533333333,0.8466552799999999,0.7883744,0.8001924666666667,0.8633835466666666,0.7909404
0.6521601333333333,0.5926064,0.6688684933333333,0.6505858933333333,0.6790714666666667,0.64565076,0.6658880666666667,0.6716844533333334,0.70312728,0.6458812,0.6439913733333333,0.6139138933333333,0.6376188933333333,0.6601145066666666,0.6347071466666666,0.6222557733333333,0.65174768
0.8507365333333334,1.1180466666666666,0.7822223333333334,0.8542229866666666,0.8451774133333333,0.8922168,0.7923362666666667,0.9048263333333333,0.7874564666666667,0.8393984,0.8854019333333334,0.9712823066666667,0.8952102,0.8436927999999999,0.8433098133333333,0.9167242,0.8366614666666666
0.6220062266666666,0.5619542666666667,0.6436103066666667,0.62604516,0.6488686666666666,0.61219848,0.6457015733333333,0.6409310666666667,0.6737811333333333,0.6145961066666668,0.6085570666666666,0.5798123733333334,0.6041071733333333,0.6380236,0.6036386666666667,0.5926563733333333,0.6201187733333333
0.8781076666666666,1.1203219466666665,0.8006326666666667,0.8722804,0.8627133333333333,0.9047791333333333,0.8077692933333332,0.9166519333333334,0.8082504933333333,0.8600979999999999,0.8904677333333334,0.9876600799999999,0.9148701333333333,0.8639894266666667,0.8593658000000001,0.9338514666666666,0.8472145333333333
0.5686784266666667,0.49049006666666667,0.5889502,0.57024544,0.5914250933333334,0.5529702133333334,0.5920007333333333,0.5821923066666667,0.61011316,0.5606633733333333,0.5510814666666667,0.5228084266666666,0.544378,0.58564136,0.5514840533333334,0.5390714933333334,0.5633292266666666
0.8775272,1.0819349733333334,0.7902093333333334,0.8516364799999999,0.8448722666666666,0.8840850666666666,0.7968998666666667,0.8941429866666667,0.8049916,0.8540419066666667,0.8681406666666667,0.9640988,0.9142776,0.8416329333333333,0.842892,0.9114934666666666,0.8353454666666666
0.5058437333333333,0.4267751066666666,0.5303892,0.51128744,0.5313120533333333,0.49134965333333336,0.5332487733333333,0.5214034666666666,0.5427,0.5015819466666667,0.4923386666666667,0.4629394133333333,0.47645861333333334,0.5291622266666667,0.49450390666666666,0.4807255466666666,0.5032502666666667
0.8606442666666667,1.0309846133333334,0.7651574666666667,0.8192258666666666,0.8138765333333334,0.8514096,0.7798680800000001,0.8566249333333333,0.7919947999999999,0.8340070666666667,0.8393892399999999,0.9175236,0.9033407999999999,0.8155428,0.8163368000000001,0.8767325333333333,0.8158898133333333
0.4444433333333333,0.37090066666666666,0.47451684,0.45772082666666664,0.47461938666666664,0.43400955999999996,0.47626794666666666,0.46579944,0.47679893333333334,0.44666543999999997,0.4377761333333334,0.4114806266666667,0.41196696,0.47416413333333335,0.44180659999999994,0.42711764,0.4459190266666667
0.8359994666666667,0.9753793333333333,0.7442741333333334,0.7890762666666666,0.7808256800000001,0.8181918666666667,0.7629744,0.8173029733333332,0.7752791333333333,0.8082629333333333,0.8106201333333334,0.8658730666666667,0.8857724666666666,0.7843006666666666,0.7870572,0.8424395333333333,0.7967806000000001
0.3876104,0.32380366666666666,0.4183141733333334,0.4042015333333333,0.4200415066666667,0.37816992,0.41873856,0.4109588666666667,0.41795032,0.3936658133333334,0.3825297066666667,0.36633936,0.34860813333333335,0.42020272,0.3916156,0.37420882666666666,0.3884668
0.8088791466666666,0.9138370666666666,0.7231606666666667,0.75866008,0.7519969866666667,0.7866411066666666,0.7479113333333333,0.7809084533333333,0.7501886666666666,0.7827944000000001,0.7833268,0.820616,0.86614128,0.7533514,0.7608121333333333,0.8114927599999999,0.7781734666666666
0.3308787066666667,0.28054233333333334,0.36206592,0.35120992,0.36283906666666665,0.32068729333333335,0.3615969333333333,0.35535990666666667,0.3594822933333333,0.3407864,0.32698076,0.32037121333333335,0.28862732,0.36570744,0.33977545333333337,0.3189876266666667,0.33110152000000004
0.7844098666666667,0.8532131333333334,0.7077692933333333,0.7298090666666667,0.72758952,0.7610856,0.7356089333333333,0.7502703466666667,0.7397935333333333,0.7596054666666667,0.7588586666666667,0.7738036,0.8443828,0.7265936,0.7399307999999999,0.7827592,0.7584752666666666
0.2725992266666667,0.23357073333333336,0.3044719066666667,0.29655462666666665,0.30328906666666666,0.2628952,0.30352053333333334,0.29607768,0.29556272,0.28820977333333336,0.2698843733333333,0.27265234666666666,0.22673418666666664,0.31064166666666665,0.28538462666666664,0.2638022266666667,0.27397788
0.7605147333333333,0.796436,0.6995767466666666,0.70601448,0.7030142666666668,0.7338967333333334,0.7200897333333334,0.7227374666666666,0.7218478133333333,0.7369092,0.7361654666666667,0.7347956000000001,0.8187023999999999,0.701466,0.7165055333333333,0.7536158666666667,0.7397815999999999
0.21425439999999998,0.18445149333333333,0.24301656,0.24176196,0.24424844,0.20412612000000002,0.24614814666666665,0.23563172000000002,0.23538969333333334,0.23317312,0.21171765333333334,0.22066744000000002,0.16687777333333334,0.25382494666666666,0.23253234666666667,0.20859667999999998,0.21670778666666668
0.7322509333333334,0.7475042666666667,0.6780468399999999,0.6827592,0.6773250666666667,0.7076521333333333,0.7020474666666667,0.6961149866666666,0.7004994666666666,0.7106632533333334,0.7109054666666667,0.69511312,0.7911602666666666,0.6789187466666666,0.6908386266666666,0.7288739466666666,0.7166264
0.15808082666666667,0.12638854,0.18560946666666667,0.18532875999999998,0.18526631999999998,0.14540012,0.18949881333333335,0.17444533333333334,0.17564766666666667,0.17827337333333332,0.15494779466666667,0.16628688533333333,0.11033344533333334,0.19635217333333332,0.18082404000000002,0.15074942666666669,0.162750448
0.7027933733333332,0.6976903999999999,0.6551489333333333,0.6575697866666667,0.6463992533333334,0.67534408,0.6810867066666666,0.6646357333333334,0.6739092666666666,0.6815407333333333,0.6792375066666667,0.6521360666666667,0.7568621333333334,0.6558944,0.6654984933333333,0.7002562666666666,0.68895036
0.10326196,0.06753454666666667,0.129926168,0.13014804,0.12908108000000001,0.0901533,0.13464333333333334,0.11556542666666667,0.11813346666666666,0.12599826,0.10215802666666667,0.11474864,0.05759138666666667,0.13984712666666665,0.13207497333333335,0.09523757333333333,0.110582
0.6628429733333333,0.6511002133333333,0.6231348,0.6275017866666667,0.6092695333333333,0.6328368799999999,0.6475078933333334,0.62587704,0.6384355466666667,0.6486637333333333,0.63718432,0.6099198,0.7106978666666667,0.6230526133333334,0.6264297733333334,0.6599123066666667,0.6509392933333333
0.05532588,0.008399617333333333,0.08124640000000001,0.07809501333333334,0.077609884,0.04173924,0.08700397333333333,0.06190514666666667,0.06380726666666667,0.07631675733333333,0.05952665333333333,0.06401898666666667,0.012584125333333333,0.08978213333333333,0.09061974666666667,0.04633563733333333,0.06632808
