Papilio_ambrax,Papilio_antimachus,Papilio_aristodemus,Papilio_cresphontes,Papilio_deiphobus,Papilio_gigon,Papilio_glaucus,Papilio_memnon,Papilio_phestus,Papilio_polytes,Papilio_polyxenes,Papilio_protenor,Papilio_slateri,Papilio_thoas,Papilio_troilus,Papilio_xuthus,Papilio_zelicaon
-0.24902546666666667,-0.22999666666666668,-0.4021688666666666,-0.3808234,-0.27991638666666663,-0.32879924,-0.36524799999999996,-0.2365584533333333,-0.3325876933333333,-0.29408404,-0.33355670666666665,-0.1697659066666667,-0.26329104,-0.3779118266666667,-0.32162626666666666,-0.30290138666666666,-0.3693604266666667
-0.5867271733333334,-0.44341763999999995,-0.5801387466666666,-0.5757165066666666,-0.6207838666666666,-0.5767638666666667,-0.6072406,-0.6029651733333333,-0.59078808,-0.5946714266666667,-0.5851409333333334,-0.5548952666666667,-0.51760624,-0.5734006666666667,-0.6129043733333333,-0.5444370666666667,-0.5773031466666666
-0.28050633333333336,-0.26278014666666666,-0.4600324666666667,-0.4388086666666666,-0.32179361333333334,-0.38604464,-0.4225622133333333,-0.26920908,-0.37370629333333333,-0.3409342266666667,-0.3848702666666666,-0.20058074666666667,-0.29502804,-0.43255753333333335,-0.3783024533333333,-0.3464832,-0.413622
-0.62862512,-0.45775560000000004,-0.5707936,-0.57665808,-0.6501913333333333,-0.5684541866666667,-0.6103603066666667,-0.6422349333333334,-0.6317059333333334,-0.6147259066666666,-0.58056608,-0.5997036,-0.5439536933333333,-0.5612764533333333,-0.60441248,-0.5633890666666667,-0.5874140266666666
-0.32307825333333334,-0.30078558666666666,-0.5178451733333334,-0.48843620000000004,-0.37216222666666665,-0.44126590666666665,-0.4738468,-0.31255370666666665,-0.42612786666666663,-0.3929154,-0.4394001866666667,-0.25148429333333333,-0.3383159733333333,-0.48198186666666665,-0.43414616,-0.39254650666666663,-0.46323333333333333
-0.6524746666666666,-0.46120325333333334,-0.60107048,-0.5576457066666667,-0.6623624666666666,-0.55339872,-0.6100709333333333,-0.6605837866666666,-0.6468488,-0.6160050666666667,-0.5631081333333333,-0.6209482,-0.55103744,-0.5520588000000001,-0.6190576933333334,-0.5794586933333333,-0.5754419333333334
-0.37435421333333335,-0.33840192,-0.5639513733333333,-0.5443071733333333,-0.42667656000000004,-0.4888770666666667,-0.5249574,-0.36265393333333334,-0.4800494,-0.44267896,-0.4920339733333334,-0.3055894666666667,-0.3843185333333333,-0.5304979200000001,-0.48017493333333333,-0.44273586666666664,-0.5124592
-0.6504158933333333,-0.4617793733333333,-0.5895212,-0.5601072933333333,-0.659849,-0.5680957866666667,-0.5903037333333333,-0.65780444,-0.64505928,-0.6045170133333333,-0.5654873866666666,-0.6383635200000001,-0.5445580666666666,-0.5731350133333334,-0.6270690933333334,-0.5870249066666667,-0.55781584
-0.42495512,-0.3756613333333333,-0.614806,-0.5887757333333333,-0.4724522266666667,-0.5214753866666667,-0.58266064,-0.41036816,-0.5281361333333333,-0.4898408,-0.5320247333333333,-0.36216605333333335,-0.42811010666666666,-0.5726383466666667,-0.50575944,-0.490056,-0.5616672
-0.6406698,-0.45591736,-0.6057117066666666,-0.6098567733333333,-0.6626689333333333,-0.6139166666666667,-0.6102382666666667,-0.6467701866666666,-0.6237960666666666,-0.6099789333333333,-0.6012658266666666,-0.6405249866666667,-0.5321032,-0.6240554666666667,-0.6787004,-0.5934140666666666,-0.5643285733333333
-0.4719524,-0.4128178666666667,-0.6718994933333333,-0.6300551733333334,-0.5158008266666666,-0.56386824,-0.6259332266666667,-0.4547799066666666,-0.5772503999999999,-0.5329392933333333,-0.5637751999999999,-0.4061530666666667,-0.46977233333333335,-0.6111526266666667,-0.5404886666666666,-0.537336,-0.6060797866666667
-0.6197015733333333,-0.44734912,-0.6399843733333332,-0.6621824933333333,-0.6623383733333333,-0.64213664,-0.6587651999999999,-0.6266105333333333,-0.6143708,-0.6304879999999999,-0.64807516,-0.6512065866666666,-0.5144817333333334,-0.6646779333333334,-0.7164922666666667,-0.6110867466666667,-0.592613
-0.5153239733333334,-0.4466213733333333,-0.7197377333333334,-0.6740565333333333,-0.55629036,-0.5885525333333333,-0.6666020933333333,-0.49414021333333336,-0.61148556,-0.57969824,-0.5899965333333334,-0.4479003466666666,-0.5102326266666667,-0.6460524533333333,-0.5687230266666666,-0.5644424,-0.6361456266666666
-0.5961350133333334,-0.4312472266666667,-0.6433692666666667,-0.6687787733333332,-0.6395736533333334,-0.61574996,-0.6893632,-0.5978995733333333,-0.5796770400000001,-0.6331162666666666,-0.6522133733333333,-0.6496983199999999,-0.49584680000000003,-0.6798591333333333,-0.6918694666666667,-0.6070586666666666,-0.60951864
-0.5454095066666667,-0.47614144,-0.71881128,-0.6574051066666666,-0.5590669333333333,-0.5674023466666667,-0.6526818666666666,-0.5232456400000001,-0.6294636266666667,-0.5905242666666667,-0.5819753866666667,-0.4836183733333333,-0.5470573333333334,-0.6418718666666667,-0.5499549333333333,-0.56865072,-0.6400359733333333
-0.5562650933333334,-0.4103297066666666,-0.6121981999999999,-0.6133544933333334,-0.5896033066666666,-0.5708106266666667,-0.6437366133333333,-0.5587729333333333,-0.5391635733333333,-0.5909657733333333,-0.60529236,-0.6069956400000001,-0.47102950666666665,-0.6280038266666667,-0.6323368266666667,-0.5758168533333333,-0.5823176666666666
-0.5786047333333333,-0.5066232933333333,-0.6743410666666667,-0.61422656,-0.5656494133333333,-0.534582,-0.6105859333333333,-0.5450205866666666,-0.6495625066666666,-0.5742319733333333,-0.5587346666666666,-0.49980432,-0.5825439466666666,-0.6005112266666667,-0.5196990133333333,-0.5603411466666667,-0.6208522133333333
-0.5189845333333334,-0.3888589333333333,-0.5664420933333333,-0.5615228,-0.5430586666666667,-0.5242182266666667,-0.5898763466666667,-0.5151730133333333,-0.4989384,-0.5455081733333333,-0.5490865866666667,-0.5603094666666667,-0.4414613333333333,-0.5745299466666667,-0.5738526666666667,-0.5326687999999999,-0.5319650666666667
-0.5975765733333334,-0.5250384,-0.6225465866666666,-0.5692208,-0.57820048,-0.5368534666666667,-0.5709204933333333,-0.5659630933333334,-0.6600436666666667,-0.5673640933333334,-0.5441527066666667,-0.5013875733333334,-0.6150946666666667,-0.5598162,-0.51315128,-0.5592868266666667,-0.6072544000000001
-0.47124853333333333,-0.3574627333333334,-0.52164836,-0.5099320533333334,-0.4940306,-0.4773306666666667,-0.5351609733333333,-0.47003966666666663,-0.4471169333333333,-0.5004492,-0.49354301333333334,-0.504387,-0.4088863466666667,-0.5227265333333333,-0.5131383066666666,-0.4845975733333333,-0.47971178666666664
-0.6158924933333334,-0.55250964,-0.5950793066666666,-0.5450252666666667,-0.5947741333333333,-0.5618203466666667,-0.569978,-0.5816008666666667,-0.6721543333333333,-0.57598844,-0.5560488,-0.5185107066666667,-0.6444452,-0.5341272,-0.5514881333333334,-0.5686774666666666,-0.6057794133333333
-0.42285644,-0.33074741333333335,-0.46841304,-0.45268396,-0.44006913333333336,-0.43194140000000003,-0.47890189333333333,-0.4214980933333333,-0.3955807333333333,-0.4528670266666666,-0.44092786666666667,-0.4542756,-0.3724800266666667,-0.4737729333333333,-0.47075272,-0.43569857333333334,-0.4254588266666666
-0.63620544,-0.5711596666666667,-0.6068929333333333,-0.5693074133333333,-0.6135123333333333,-0.5825891466666667,-0.5894851066666666,-0.5948050933333333,-0.6834838,-0.5931466000000001,-0.56972604,-0.52893832,-0.6713908,-0.5230716933333334,-0.5623822666666667,-0.5672871066666667,-0.6216202666666666
-0.37774418666666665,-0.30001644,-0.42432250666666665,-0.40041476,-0.3882444,-0.3804425066666667,-0.42303593333333334,-0.3722550666666667,-0.34960176000000004,-0.4021698666666667,-0.38586613333333336,-0.40000456,-0.33361084,-0.41268396,-0.40827169333333335,-0.3835984,-0.37180746666666664
-0.64161112,-0.57988952,-0.5925289333333333,-0.5794840933333333,-0.6194414666666667,-0.6075673866666667,-0.6006549333333333,-0.60702144,-0.6806236933333333,-0.6106697333333333,-0.5908055466666666,-0.5299414666666666,-0.691198,-0.5499498666666667,-0.5878461066666667,-0.59016312,-0.6307089333333333
-0.32696013333333335,-0.26531410666666666,-0.36032072000000004,-0.3447348266666667,-0.3331513333333333,-0.33084216,-0.36218432,-0.32294,-0.29718690666666664,-0.35220898666666667,-0.3334286533333333,-0.3438657333333333,-0.29350504,-0.35780599999999996,-0.35731730666666667,-0.3397313866666667,-0.3166185733333333
-0.6481877333333333,-0.5932353066666667,-0.62436356,-0.5917400266666667,-0.6212869066666666,-0.6241684000000001,-0.6175350666666667,-0.6120653066666666,-0.6706423333333333,-0.62158044,-0.5968669066666666,-0.5401124266666667,-0.6970784533333334,-0.5559654133333334,-0.5915485333333333,-0.5954712266666667,-0.6360832000000001
-0.27542602666666666,-0.23068956,-0.30837686666666664,-0.28825730666666666,-0.27961645333333335,-0.27740186666666666,-0.30279306666666667,-0.27313228,-0.25538046666666664,-0.29956828,-0.2778615466666667,-0.29211332,-0.24994374666666666,-0.29727386666666666,-0.29484196,-0.28545114666666666,-0.26145292
-0.6439136533333334,-0.5863744666666666,-0.6083432,-0.6068167733333333,-0.6165898,-0.6326861333333333,-0.6214158133333334,-0.6072298133333334,-0.6760832933333334,-0.6311057066666667,-0.6011325333333334,-0.53748556,-0.68856404,-0.58175968,-0.6008732,-0.6036202399999999,-0.6344013733333334
-0.22510334666666665,-0.19680389333333334,-0.24450716,-0.23425336,-0.22557926666666667,-0.22400461333333332,-0.24074063999999998,-0.22269792,-0.20816621333333335,-0.24687502666666666,-0.22070413333333333,-0.23616654666666667,-0.20800793333333334,-0.24139270666666668,-0.23382005333333333,-0.23223581333333335,-0.205979
-0.6252280666666666,-0.5710267733333333,-0.6282911999999999,-0.6055268,-0.6051640666666667,-0.6170795066666667,-0.6199698933333333,-0.5936024,-0.6541244666666667,-0.6257292,-0.5939063333333333,-0.5286354133333333,-0.6673224,-0.5814990266666668,-0.5937636,-0.60740784,-0.6233945333333334
-0.17657713333333333,-0.16302834666666666,-0.18087042666666667,-0.17169877333333333,-0.1732781333333333,-0.16965013333333334,-0.177538,-0.1736588533333333,-0.15814908,-0.19321549333333332,-0.16466544533333333,-0.18508286666666668,-0.16987513333333334,-0.17970024,-0.17340498666666668,-0.17970998666666665,-0.15071463999999998
-0.6033920533333333,-0.5518067600000001,-0.6047243999999999,-0.5943266133333334,-0.5771825333333334,-0.5894087733333333,-0.6033417600000001,-0.5673442,-0.6134231733333334,-0.60552112,-0.5763622666666667,-0.5122508933333334,-0.6376858266666666,-0.5847174933333333,-0.5822570666666667,-0.5889067333333333,-0.6034592666666666
-0.129751648,-0.13161351999999998,-0.11730087333333333,-0.11448234666666667,-0.12427842666666666,-0.12170392000000001,-0.11530399999999999,-0.12774406666666666,-0.11967089866666666,-0.14230473333333332,-0.10840913866666667,-0.13128066,-0.1356778,-0.11953172000000001,-0.11059583999999999,-0.12923174666666667,-0.09803244000000001
-0.5700312933333332,-0.5240653066666666,-0.57210404,-0.5533348800000001,-0.5430030666666666,-0.5463903466666666,-0.5721481333333334,-0.5347884533333334,-0.5793642933333333,-0.5758314266666666,-0.5451402933333332,-0.49109989333333337,-0.6035984666666666,-0.55087984,-0.55380688,-0.5702322666666666,-0.56801176
-0.08847897333333334,-0.10812266666666666,-0.06458186666666667,-0.06132552,-0.07874730933333333,-0.08402863066666667,-0.056066333333333336,-0.08544239333333334,-0.07810879066666666,-0.09316237333333334,-0.058137593333333334,-0.08049350666666667,-0.10701817333333334,-0.06498252,-0.05421962666666667,-0.07890780666666666,-0.05275876
-0.5297062666666666,-0.49099523999999994,-0.51941472,-0.50644352,-0.5026397333333333,-0.5012964266666667,-0.5274818933333334,-0.4960772666666667,-0.5359948,-0.5364148799999999,-0.5015461066666667,-0.46074898666666664,-0.5658253333333334,-0.5060728800000001,-0.50690364,-0.5324946666666667,-0.5238312
-0.05325384,-0.09184017333333333,-0.02338855466666667,-0.014526808,-0.03933935066666667,-0.05100184666666666,-0.007904369333333333,-0.04825710666666667,-0.04841905333333333,-0.050686224,-0.016793068,-0.035055843999999996,-0.08051088933333334,-0.016738278666666665,-0.005399122666666667,-0.03832709333333333,-0.015158376
-0.4939376,-0.4631109333333333,-0.46823453333333337,-0.45673733333333333,-0.4576584,-0.45900266666666667,-0.48180537333333334,-0.46137317333333333,-0.49643844,-0.49879910666666666,-0.45906562666666667,-0.43036386666666665,-0.5343363466666666,-0.45953869333333336,-0.45821256,-0.4929021333333333,-0.47923153333333335
-0.019481645333333332,-0.07285836266666666,0.017945784,0.025622093333333335,-0.005189303066666667,-0.019808872,0.033840881333333336,-0.014068070666666667,-0.018674256666666667,-0.010986455999999999,0.021675618666666664,0.005538055466666666,-0.05514044666666666,0.025856613333333334,0.04022705066666667,0.0005705945866666667,0.017697661333333333
-0.5489687466666667,-0.5335064666666667,-0.52699792,-0.51780684,-0.5114350133333333,-0.5136708,-0.5400181066666666,-0.52407756,-0.5454485333333333,-0.5553857333333334,-0.5215130266666667,-0.49030695999999996,-0.59831,-0.5168980266666666,-0.5188344,-0.5515150666666667,-0.5389095066666666
-0.0051460586666666665,-0.05718046,0.0330818,0.029842663999999998,0.015933418666666664,-0.009493237866666667,0.042456556,-0.0020455101333333335,0.002524298,0.006901242666666667,0.026959976000000004,0.010749246666666667,-0.03901617733333333,0.03835291066666667,0.04736554,0.008264908,0.025947929333333335
-0.6075694133333334,-0.60473616,-0.5825550666666667,-0.5788262933333332,-0.5703361333333333,-0.5774614666666666,-0.5969092666666667,-0.5837128,-0.6038654400000001,-0.6076826666666667,-0.5857908,-0.5561005066666667,-0.6617414666666667,-0.5748756,-0.5804439733333333,-0.6127200933333333,-0.5986093333333333
0.015626818666666667,-0.027149075999999998,0.05460807333333333,0.04364889066666667,0.04053213466666667,0.005090933733333333,0.057017196000000006,0.022824162666666665,0.028892666666666667,0.03532473333333333,0.035191444,0.02007791466666667,-0.018739072,0.05755188,0.058592590666666666,0.022827637333333334,0.04035411333333334
-0.6562708,-0.6596884399999999,-0.6267560666666666,-0.6264046666666666,-0.6176797333333333,-0.63078524,-0.6427582133333334,-0.6305997733333334,-0.6463384,-0.6477859333333333,-0.6395300266666667,-0.60835156,-0.7180993333333333,-0.6217728,-0.6280930666666666,-0.66370964,-0.65125472
0.053035502666666665,0.024789225333333335,0.08955859999999999,0.08094846133333333,0.08428031466666668,0.03894935066666667,0.09044204,0.06654096533333333,0.07359830666666667,0.07956778,0.06238185333333333,0.05912516,0.015296732,0.093770488,0.09053765333333333,0.05332916266666667,0.06898218266666667
-0.6962642666666667,-0.7062524400000001,-0.6587342933333333,-0.6578317066666667,-0.65410884,-0.6738160799999999,-0.6769825866666667,-0.6682198933333333,-0.6736593866666666,-0.68119596,-0.6794302933333334,-0.65705208,-0.7631342,-0.6555879333333333,-0.6674792933333333,-0.7026272,-0.6893476000000001
0.10069561333333334,0.08038872,0.13869558666666668,0.13270069333333334,0.13888342666666667,0.08771857333333333,0.13780145333333332,0.12062845333333333,0.12484401333333334,0.12993124,0.10679956,0.10678752666666666,0.06196869866666666,0.14211108,0.1324474,0.10088140000000001,0.11171648
-0.7272214666666666,-0.7562872,-0.6779154666666667,-0.6821501066666666,-0.6835863466666666,-0.7068374666666667,-0.6986191999999999,-0.69837524,-0.7036193866666668,-0.7085381333333333,-0.7099673333333334,-0.70330444,-0.7968407333333333,-0.6787458133333334,-0.6945228666666667,-0.7300161333333334,-0.7180356
0.15497721333333334,0.13651404,0.19448006666666667,0.18982420000000003,0.19684490666666665,0.14323418666666668,0.19191236,0.17943346666666665,0.18332568,0.17974485333333332,0.15980213333333335,0.15763774666666666,0.11632936,0.19918114666666667,0.18259352,0.15727150666666667,0.16334099333333335
-0.7538808,-0.8080145333333333,-0.69701872,-0.7051422666666667,-0.7102123199999999,-0.7338781333333333,-0.7168845333333334,-0.7250861333333334,-0.7227761333333332,-0.7321717333333333,-0.7340435333333333,-0.74538688,-0.8240422666666667,-0.7011866,-0.7192018266666668,-0.7559185333333334,-0.7405698266666667
0.21266044,0.19160696,0.25248248,0.24495929333333333,0.25581488,0.2024261466666667,0.24752588,0.23990556,0.24283713333333332,0.23369769333333332,0.21613938666666666,0.2101386666666667,0.1757040666666667,0.25690329333333334,0.23726444,0.21049067999999999,0.2179398
-0.7778752,-0.8684226133333334,-0.7067954666666666,-0.7309864933333333,-0.7344081333333333,-0.7622898,-0.7320501333333334,-0.7520378666666667,-0.7429861333333333,-0.7557369333333332,-0.7569934133333333,-0.7866662666666666,-0.8495305333333334,-0.7224418666666667,-0.74183284,-0.7844692,-0.7606298666666667
0.27137541333333337,0.23868350666666666,0.31205879999999997,0.30096534666666663,0.3153707866666667,0.26227111999999997,0.3039155333333333,0.29975384,0.30424851999999997,0.28882892,0.27271676,0.26361033333333334,0.23626160000000002,0.3145936266666667,0.29041878666666665,0.26797644,0.27516386666666665
-0.8007515466666667,-0.9308125333333334,-0.7202357333333332,-0.7574193333333332,-0.7609756666666667,-0.7881806666666666,-0.744875,-0.7825274666666666,-0.7613488,-0.7784437333333334,-0.7812029333333333,-0.8349859199999999,-0.8722776666666667,-0.7506132,-0.7638407333333332,-0.8142088000000001,-0.7788542666666667
0.32988630666666663,0.28338166666666664,0.3714122266666667,0.35454512,0.37446317333333334,0.3221088933333333,0.36193449333333333,0.35766389333333337,0.3656516533333333,0.3434703733333333,0.32907922666666667,0.31212648000000004,0.29697204,0.36882706666666665,0.34618497333333337,0.32227194666666664,0.33227673333333335
-0.82690316,-0.9932958133333333,-0.7394764,-0.7876370666666667,-0.7928716666666666,-0.8173762666666666,-0.7599664666666666,-0.8192461333333334,-0.7803340666666666,-0.8026527999999999,-0.8083098666666666,-0.8861285333333333,-0.8929066666666666,-0.7751114666666667,-0.7895863466666666,-0.8441153333333333,-0.7977806666666667
0.3868268666666667,0.32694792,0.4297278666666667,0.40837599999999996,0.43029826666666665,0.3812888533333333,0.41963226666666664,0.41294673333333337,0.42604858666666673,0.39745728,0.38345272,0.3576420533333333,0.3596355733333333,0.4231655733333334,0.3984374133333333,0.37679640000000003,0.39031550666666665
-0.8517794666666667,-1.0523302666666667,-0.7623050666666666,-0.8190489333333333,-0.8271872,-0.8509681333333333,-0.7768494666666667,-0.858544,-0.7968390666666666,-0.8295301333333334,-0.8358687333333333,-0.9368358666666666,-0.9110799999999999,-0.8072873333333334,-0.8190954666666667,-0.8781982666666667,-0.8167672533333333
0.44444604,0.37491609333333337,0.48407453333333333,0.4606266666666667,0.4858422666666667,0.43830529333333335,0.47645995999999996,0.46685066666666664,0.4889765333333333,0.4495416266666667,0.4368010266666667,0.4016095733333333,0.4223884,0.47550704000000005,0.44958504,0.43035806666666665,0.4478174266666667
-0.8705844,-1.10392928,-0.7849140000000001,-0.8495214666666667,-0.8553281999999999,-0.8832249333333333,-0.7931177333333334,-0.8950996933333333,-0.8065621733333334,-0.8525862666666667,-0.8637600000000001,-0.9782966666666666,-0.9208499333333332,-0.8379956000000001,-0.8467089866666667,-0.9124086133333333,-0.8349145333333332
0.5045479733333333,0.4269266,0.5378685733333334,0.5130132000000001,0.5439236666666667,0.4961198666666667,0.53354464,0.5220529733333333,0.5548944533333333,0.5048177866666667,0.4909505333333333,0.4498618666666667,0.4894578,0.52912768,0.5024808,0.4834038666666667,0.5059693333333333
-0.8744174666666666,-1.1366790666666666,-0.7929919466666667,-0.8694234266666667,-0.8641297333333333,-0.9037242,-0.8049378266666666,-0.9156412,-0.8052597333333333,-0.8607939466666666,-0.8849980533333334,-1.0005295466666666,-0.9201322666666667,-0.8593521333333333,-0.8619838666666666,-0.93041716,-0.8452098666666668
0.5681687066666666,0.49405806666666663,0.59547196,0.5721384666666667,0.6033423600000001,0.55879724,0.5919853066666667,0.5833245066666667,0.62086084,0.5659421333333333,0.5487930666666667,0.5102072400000001,0.55712056,0.5876026266666667,0.56124516,0.5417847466666667,0.5654517066666667
-0.8519468533333334,-1.1089052799999999,-0.7722637333333334,-0.8510825333333334,-0.8375736,-0.8877518666666666,-0.7925657333333334,-0.9000830133333334,-0.7780815999999999,-0.8412493333333334,-0.87980672,-0.9732012,-0.8995249866666667,-0.8443942,-0.8458236,-0.90859912,-0.8345320666666667
0.6256744000000001,0.5566356,0.6477081333333333,0.62693904,0.6533454133333333,0.6171322,0.6474584,0.6394793333333334,0.67545024,0.6211522666666667,0.6049933733333334,0.5675605866666666,0.61523124,0.63943876,0.6148350666666667,0.5904943066666667,0.6207764533333333
-0.8003992,-1.0373636933333334,-0.7195909866666665,-0.7947258666666667,-0.7794447466666667,-0.8364838,-0.7385028533333334,-0.8440409333333334,-0.7194552000000001,-0.7903428,-0.8355538666666666,-0.9165076000000001,-0.8448635999999999,-0.7936965333333332,-0.8007405333333333,-0.8574101333333333,-0.7911705333333333
